CustomerID,Gender,Age,PlanType,ContractType,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,TenureMonths,PaymentMethod,Region,MonthlyCharges,TotalCharges,SupportCallsLast90d,AvgDownlinkMbps,ChurnProb,Churn
CUST101169,Female,65,Postpaid,One year,No,No,Fiber,No,Yes,Yes,No,37,Card,South,1001.27,37349.75,2,119.2,0.202,Yes
CUST101170,Female,51,Postpaid,Month-to-month,Yes,No,DSL,No,Yes,No,No,56,Wallet,South,677.66,37824.07,2,38.9,0.293,No
CUST101171,Female,37,Postpaid,One year,Yes,No,Fiber,Yes,No,No,Yes,20,Card,East,995.12,20057.76,0,136.3,0.203,Yes
CUST101172,Male,76,Prepaid,One year,Yes,Yes,Fiber,Yes,None,No,Yes,57,Card,North,833.44,47636.76,0,137.3,0.035,No
CUST101173,Male,30,Postpaid,Two year,Yes,No,Fiber,Yes,Yes,Yes,Yes,55,Card,West,985.32,54082.75,2,109.3,0.116,No
CUST101174,Male,47,Postpaid,Month-to-month,No,Yes,Fiber,No,No,Yes,Yes,10,UPI,West,1065.44,10936.8,2,108.2,0.582,No
CUST101175,Male,46,Postpaid,Month-to-month,Yes,No,DSL,No,No,No,Yes,2,UPI,South,808.42,1321.12,2,18.2,0.819,Yes
CUST101176,Male,64,Postpaid,Month-to-month,Yes,Yes,Fiber,No,Yes,No,No,61,Card,North,1053.55,64481.67,2,131.3,0.174,No
CUST101177,Male,52,Prepaid,One year,Yes,No,DSL,None,No,Yes,No,52,Card,North,515.31,26772.74,2,37.5,0.256,No
CUST101178,Male,68,Prepaid,Two year,Yes,Yes,Fiber,None,Yes,Yes,Yes,21,BankTransfer,North,905.21,18795.14,2,126.8,0.233,No
CUST101179,Male,75,Postpaid,Month-to-month,No,No,Fiber,Yes,Yes,Yes,No,39,BankTransfer,North,1015.48,39566.91,4,125.5,0.392,Yes
CUST101180,Female,42,Prepaid,Month-to-month,No,No,DSL,No,No,Yes,No,2,Card,South,688.49,1752.57,1,25.9,0.734,Yes
CUST101181,Female,73,Postpaid,Month-to-month,Yes,Yes,DSL,No,None,Yes,Yes,12,Card,South,630.55,8068.77,1,30.9,0.468,Yes
CUST101182,Female,28,Postpaid,One year,Yes,No,Fiber,No,Yes,No,Yes,6,BankTransfer,North,955.95,5579.97,0,123.4,0.302,Yes
CUST101183,Male,75,Postpaid,Two year,Yes,Yes,DSL,None,Yes,None,Yes,1,UPI,West,589.47,581.68,1,31.1,0.526,No
CUST101184,Male,29,Prepaid,Month-to-month,Yes,No,DSL,No,No,No,No,10,UPI,East,640.59,6368.71,1,23.5,0.658,No
CUST101185,Male,71,Postpaid,Month-to-month,Yes,Yes,None,No,No,Yes,No,3,UPI,East,289.64,865.11,2,21.1,0.75,Yes
CUST101186,Male,42,Postpaid,Two year,Yes,No,Fiber,Yes,None,Yes,No,68,UPI,East,882.01,60301.67,0,108.0,0.052,No
CUST101187,Female,78,Prepaid,Month-to-month,Yes,No,None,No,No,No,Yes,5,UPI,West,278.57,1314.67,2,1.0,0.735,Yes
CUST101188,Female,26,Postpaid,Month-to-month,No,No,DSL,No,No,None,Yes,9,BankTransfer,East,628.44,5499.57,1,44.6,0.607,Yes
CUST101189,Male,47,Postpaid,Month-to-month,Yes,No,Fiber,No,No,Yes,Yes,35,Wallet,North,993.75,34692.34,4,129.3,0.394,Yes
CUST101190,Male,74,Postpaid,Month-to-month,Yes,No,DSL,No,Yes,Yes,No,43,UPI,South,698.48,29997.18,2,17.3,0.34,No
CUST101191,Male,20,Prepaid,Month-to-month,Yes,No,Fiber,No,No,Yes,No,51,Card,South,1019.26,52136.27,2,98.1,0.294,No
CUST101192,Male,34,Prepaid,One year,No,Yes,DSL,No,Yes,No,No,7,Wallet,North,538.04,3791.42,0,19.7,0.496,Yes
CUST101193,Female,23,Postpaid,Month-to-month,Yes,No,DSL,None,No,Yes,No,9,Card,West,713.46,6554.21,2,31.2,0.608,Yes
CUST101194,Female,38,Prepaid,One year,Yes,Yes,Fiber,Yes,Yes,No,Yes,1,Wallet,North,934.01,1145.73,0,120.6,0.26,No
CUST101195,Female,42,Postpaid,One year,Yes,No,DSL,No,Yes,Yes,Yes,11,UPI,East,512.54,5581.68,2,29.7,0.555,Yes
CUST101196,Female,56,Postpaid,Month-to-month,Yes,Yes,Fiber,No,None,Yes,No,13,BankTransfer,West,1063.01,13805.14,2,125.8,0.399,Yes
CUST101197,Female,34,Prepaid,Month-to-month,Yes,No,DSL,No,None,No,No,59,UPI,North,644.39,38117.22,1,30.3,0.363,No
CUST101198,Female,27,Postpaid,Month-to-month,Yes,No,Fiber,No,No,No,No,43,UPI,South,1088.91,46699.88,4,129.5,0.276,No
CUST101199,Female,28,Postpaid,Month-to-month,Yes,No,DSL,No,No,Yes,No,16,Card,North,671.05,10745.67,1,37.6,0.631,No
CUST101200,Female,77,Postpaid,One year,Yes,Yes,Fiber,No,None,No,No,8,Card,West,1120.55,9176.11,0,98.4,0.266,No
CUST101201,Male,78,Postpaid,Month-to-month,Yes,Yes,DSL,Yes,Yes,Yes,No,60,Card,West,762.98,45803.23,1,30.9,0.328,No
CUST101202,Female,31,Postpaid,One year,Yes,No,Fiber,None,No,Yes,No,52,Card,West,939.96,49132.99,0,117.9,0.091,Yes
CUST101203,Female,30,Prepaid,Month-to-month,Yes,No,None,No,Yes,Yes,None,6,UPI,North,161.53,786.98,1,7.7,0.679,No
CUST101204,Female,21,Prepaid,Month-to-month,Yes,No,Fiber,Yes,No,Yes,Yes,40,Wallet,East,1096.3,43919.63,4,117.6,0.315,Yes
CUST101205,Female,78,Postpaid,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,Yes,61,Card,East,733.27,44845.08,1,13.9,0.311,Yes
CUST101206,Female,62,Prepaid,Month-to-month,No,Yes,DSL,Yes,No,No,No,19,BankTransfer,South,703.98,13438.95,3,34.6,0.601,No
CUST101207,Female,65,Prepaid,One year,Yes,No,Fiber,Yes,Yes,None,No,53,Card,West,927.79,49115.28,2,126.9,0.087,No
CUST101208,Male,36,Prepaid,One year,Yes,No,DSL,Yes,No,Yes,No,28,UPI,West,541.98,14883.66,1,11.5,0.443,No
CUST101209,Female,58,Postpaid,Month-to-month,Yes,Yes,Fiber,Yes,No,Yes,No,10,UPI,East,991.09,10134.56,2,137.3,0.622,No
CUST101210,Female,21,Prepaid,One year,Yes,No,Fiber,None,Yes,Yes,No,20,BankTransfer,North,957.2,18861.82,2,129.4,0.207,Yes
CUST101211,Female,60,Postpaid,One year,Yes,Yes,None,No,None,No,No,24,Card,North,168.06,3766.27,0,1.0,0.364,No
CUST101212,Male,54,Prepaid,Month-to-month,Yes,Yes,Fiber,No,Yes,No,Yes,2,Card,North,990.97,2098.19,2,109.0,0.632,Yes
CUST101213,Female,38,Postpaid,Month-to-month,Yes,Yes,DSL,No,No,Yes,No,24,Card,North,726.19,17354.72,2,32.0,0.538,No
CUST101214,Male,62,Prepaid,Month-to-month,Yes,No,Fiber,No,No,No,No,70,Wallet,East,1022.2,71582.73,2,121.3,0.113,No
CUST101215,Male,58,Prepaid,Month-to-month,Yes,No,DSL,None,Yes,No,Yes,9,Card,South,671.24,5784.57,1,36.2,0.626,No
CUST101216,Female,45,Postpaid,Two year,Yes,Yes,DSL,Yes,No,No,Yes,0,UPI,South,544.6,58.3,1,34.9,0.513,No
CUST101217,Female,29,Postpaid,Month-to-month,Yes,No,Fiber,No,No,Yes,No,27,Card,North,1107.41,30067.31,2,125.9,0.232,Yes
CUST101218,Female,19,Prepaid,Month-to-month,Yes,No,Fiber,None,No,Yes,None,70,UPI,North,964.37,67193.66,2,108.9,0.157,No
CUST101219,Male,77,Postpaid,One year,Yes,No,Fiber,None,No,Yes,Yes,49,UPI,South,950.65,46632.29,2,118.6,0.153,No
CUST101220,Female,35,Postpaid,Month-to-month,Yes,Yes,Fiber,No,No,No,No,37,Card,North,1102.67,40979.25,4,123.4,0.411,Yes
CUST101221,Female,37,Prepaid,One year,Yes,Yes,None,None,Yes,No,Yes,53,UPI,East,234.62,12168.07,1,2.6,0.197,No
CUST101222,Female,60,Postpaid,Month-to-month,Yes,Yes,DSL,No,Yes,No,No,0,Card,North,703.32,28.96,2,36.5,0.649,No
CUST101223,Female,34,Prepaid,Month-to-month,Yes,No,DSL,Yes,None,Yes,No,14,Card,North,630.77,8841.07,1,40.8,0.603,Yes
CUST101224,Male,41,Postpaid,Month-to-month,Yes,No,Fiber,Yes,No,Yes,No,61,UPI,South,1155.12,70533.67,2,111.7,0.165,No
CUST101225,Female,62,Prepaid,Month-to-month,Yes,Yes,DSL,No,Yes,No,No,52,BankTransfer,South,619.1,32138.7,2,29.6,0.348,No
CUST101226,Male,55,Postpaid,Month-to-month,No,No,Fiber,Yes,Yes,Yes,None,33,Card,South,1040.17,34034.3,4,114.7,0.426,No
CUST101227,Female,59,Prepaid,One year,No,Yes,DSL,Yes,No,None,No,19,Card,West,550.34,10377.01,1,25.8,0.444,No
CUST101228,Male,18,Postpaid,One year,Yes,Yes,None,Yes,No,No,No,16,Card,North,218.64,3387.11,1,1.0,0.509,Yes
CUST101229,Male,46,Postpaid,One year,No,Yes,Fiber,No,Yes,Yes,None,3,BankTransfer,West,936.69,2796.5,2,124.1,0.367,No
CUST101230,Female,47,Postpaid,Month-to-month,Yes,Yes,DSL,None,None,No,No,64,Card,West,686.45,44173.82,2,58.7,0.238,Yes
CUST101231,Female,57,Postpaid,Two year,No,Yes,None,None,None,Yes,Yes,14,BankTransfer,West,150.0,1802.72,2,9.2,0.525,Yes
CUST101232,Female,27,Postpaid,Month-to-month,Yes,Yes,DSL,No,None,None,Yes,59,Card,West,664.97,39425.36,2,52.9,0.233,No
CUST101233,Female,28,Prepaid,One year,Yes,No,Fiber,None,No,No,None,24,Card,West,942.17,22965.72,0,132.9,0.137,No
CUST101234,Female,66,Prepaid,One year,No,No,DSL,No,No,Yes,None,66,UPI,North,548.39,36535.14,1,22.5,0.191,No
CUST101235,Male,60,Prepaid,Month-to-month,Yes,No,DSL,No,Yes,No,Yes,2,UPI,North,532.1,1422.33,3,34.2,0.805,No
CUST101236,Male,69,Postpaid,Month-to-month,Yes,Yes,DSL,No,No,Yes,No,37,UPI,East,685.03,25384.64,1,37.9,0.315,No
CUST101237,Male,35,Postpaid,One year,Yes,No,Fiber,Yes,No,Yes,Yes,6,UPI,South,1043.7,6276.64,2,127.3,0.31,No
CUST101238,Male,80,Postpaid,One year,Yes,No,DSL,No,Yes,Yes,Yes,0,Wallet,East,670.4,0.0,4,22.8,0.729,No
CUST101239,Male,35,Postpaid,Month-to-month,No,No,Fiber,No,No,Yes,None,26,BankTransfer,North,1152.65,29925.42,2,122.1,0.405,Yes
CUST101240,Female,59,Postpaid,One year,Yes,Yes,DSL,None,No,Yes,No,46,Wallet,South,601.27,27884.95,0,46.7,0.162,No
CUST101241,Female,28,Prepaid,Month-to-month,No,No,Fiber,Yes,No,None,Yes,67,Wallet,East,1153.93,77029.09,2,104.5,0.137,No
CUST101242,Female,75,Prepaid,Month-to-month,No,Yes,Fiber,Yes,Yes,No,No,11,UPI,East,992.0,10739.99,2,130.3,0.425,No
CUST101243,Male,38,Postpaid,One year,Yes,Yes,Fiber,No,None,None,None,46,BankTransfer,South,963.58,44346.59,0,131.8,0.074,No
CUST101244,Female,68,Prepaid,One year,Yes,No,DSL,Yes,No,Yes,No,58,UPI,North,550.9,31621.37,0,12.9,0.213,Yes
CUST101245,Female,38,Prepaid,Month-to-month,Yes,No,DSL,None,No,No,No,68,UPI,West,671.36,46017.16,1,23.7,0.211,No
CUST101246,Female,67,Postpaid,Month-to-month,Yes,No,DSL,No,None,No,No,20,BankTransfer,West,712.16,14359.94,3,27.2,0.665,Yes
CUST101247,Male,46,Postpaid,Month-to-month,Yes,No,DSL,No,Yes,No,No,2,UPI,North,561.58,1191.81,2,38.8,0.719,Yes
CUST101248,Male,21,Postpaid,Month-to-month,Yes,Yes,DSL,No,None,No,None,69,UPI,East,631.79,43755.34,2,30.1,0.252,Yes
CUST101249,Female,29,Prepaid,Month-to-month,Yes,No,None,No,No,No,No,63,Card,North,268.36,16838.93,1,1.0,0.284,Yes
CUST101250,Male,61,Postpaid,Month-to-month,Yes,Yes,DSL,Yes,None,No,No,18,Wallet,South,635.57,11496.25,1,30.8,0.492,Yes
CUST101251,Male,30,Prepaid,One year,Yes,No,None,No,No,None,None,9,Card,South,150.0,1154.61,1,9.3,0.445,No
CUST101252,Male,35,Postpaid,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,No,38,Card,South,697.96,26059.16,2,28.4,0.459,Yes
CUST101253,Female,52,Prepaid,Month-to-month,Yes,No,DSL,No,Yes,Yes,No,17,Card,South,654.18,11114.57,3,46.3,0.593,No
CUST101254,Female,33,Postpaid,Month-to-month,Yes,No,Fiber,No,No,None,None,41,UPI,South,1123.03,46360.65,2,120.3,0.36,Yes
CUST101255,Male,26,Postpaid,Month-to-month,Yes,Yes,DSL,Yes,Yes,None,None,7,Card,East,743.56,5539.85,1,37.4,0.745,Yes
CUST101256,Male,57,Postpaid,Month-to-month,Yes,Yes,Fiber,No,Yes,No,No,67,Wallet,South,1111.63,74441.47,4,109.4,0.27,Yes
CUST101257,Female,61,Prepaid,Month-to-month,Yes,No,None,No,None,No,No,30,UPI,East,168.63,5003.59,2,8.6,0.627,Yes
CUST101258,Female,64,Postpaid,Month-to-month,Yes,Yes,Fiber,No,No,None,No,10,BankTransfer,South,1109.32,10782.11,2,114.9,0.474,Yes
CUST101259,Female,77,Prepaid,Month-to-month,Yes,Yes,DSL,No,Yes,No,No,14,Card,West,684.09,9789.71,1,24.9,0.606,No
CUST101260,Male,25,Postpaid,Month-to-month,Yes,No,DSL,No,No,Yes,No,48,UPI,East,702.67,33812.78,2,45.4,0.317,No
CUST101261,Female,44,Prepaid,Two year,No,Yes,Fiber,No,Yes,No,Yes,53,UPI,West,964.49,51080.15,0,113.4,0.09,No
CUST101262,Male,32,Prepaid,Month-to-month,No,Yes,DSL,No,No,No,Yes,7,Card,South,641.88,4098.68,1,24.9,0.612,Yes
CUST101263,Female,74,Postpaid,Month-to-month,Yes,Yes,DSL,Yes,Yes,Yes,No,55,UPI,North,673.65,36690.2,2,12.7,0.329,No
CUST101264,Male,52,Postpaid,Month-to-month,No,No,DSL,No,No,None,No,68,BankTransfer,North,637.65,43386.09,2,21.1,0.165,No
CUST101265,Male,24,Postpaid,Month-to-month,Yes,No,Fiber,No,Yes,No,No,21,BankTransfer,West,1181.72,24507.61,2,103.0,0.497,No
CUST101266,Male,61,Prepaid,Month-to-month,Yes,No,Fiber,No,No,No,Yes,45,Wallet,East,977.73,44105.48,2,131.8,0.285,No
CUST101267,Male,20,Postpaid,One year,Yes,Yes,DSL,None,No,No,Yes,58,UPI,West,599.76,34903.46,0,33.7,0.172,No
CUST101268,Female,35,Prepaid,Month-to-month,Yes,No,Fiber,Yes,Yes,Yes,No,68,Card,East,1012.19,68565.99,2,128.1,0.159,No
CUST101269,Male,63,Prepaid,Month-to-month,Yes,Yes,None,No,None,No,Yes,11,Wallet,North,163.29,1805.86,2,9.6,0.712,Yes
CUST101270,Male,49,Postpaid,Month-to-month,No,Yes,DSL,No,No,No,None,64,Wallet,South,724.41,46174.45,2,20.4,0.299,No
CUST101271,Male,65,Prepaid,Month-to-month,No,No,DSL,No,No,No,Yes,2,UPI,South,654.95,1498.17,1,38.2,0.576,No
CUST101272,Female,53,Postpaid,Two year,Yes,No,DSL,None,None,Yes,No,40,Card,South,562.2,23146.15,0,28.1,0.179,No
CUST101273,Female,71,Prepaid,Month-to-month,Yes,Yes,Fiber,Yes,Yes,No,No,12,Card,East,998.63,11959.78,2,125.8,0.442,No
CUST101274,Female,53,Prepaid,Month-to-month,Yes,Yes,Fiber,No,No,Yes,None,8,BankTransfer,East,1058.17,8760.91,4,92.7,0.533,Yes
CUST101275,Female,21,Postpaid,Month-to-month,Yes,No,Fiber,No,None,No,No,17,Card,East,1066.94,18343.55,2,108.1,0.509,No
CUST101276,Female,22,Prepaid,Month-to-month,Yes,Yes,Fiber,No,No,No,None,11,Card,North,1054.05,11579.04,2,113.0,0.531,Yes
CUST101277,Female,66,Postpaid,Month-to-month,No,Yes,DSL,No,Yes,None,No,3,UPI,South,751.81,2361.84,2,33.1,0.745,Yes
CUST101278,Male,20,Postpaid,Month-to-month,Yes,No,Fiber,No,No,Yes,No,21,BankTransfer,North,957.82,19861.1,2,104.2,0.5,Yes
CUST101279,Female,41,Prepaid,Month-to-month,Yes,No,None,Yes,Yes,Yes,Yes,8,UPI,South,280.11,2268.43,2,27.7,0.551,Yes
CUST101280,Female,19,Postpaid,Month-to-month,No,No,Fiber,No,Yes,None,No,27,UPI,South,1198.67,32304.09,2,132.6,0.311,No
CUST101281,Female,37,Prepaid,One year,Yes,No,None,No,No,None,Yes,22,BankTransfer,North,236.04,5464.79,0,18.0,0.262,No
CUST101282,Male,55,Prepaid,Month-to-month,Yes,No,Fiber,No,Yes,Yes,No,37,BankTransfer,West,1068.65,39414.75,2,134.4,0.248,Yes
CUST101283,Female,28,Prepaid,Month-to-month,Yes,Yes,Fiber,Yes,Yes,No,No,62,Card,North,1091.17,67441.69,2,125.4,0.142,No
CUST101284,Male,47,Postpaid,Two year,Yes,No,None,None,No,None,No,10,Card,East,150.0,1296.85,2,1.0,0.394,No
CUST101285,Male,80,Postpaid,Month-to-month,Yes,Yes,None,No,No,Yes,Yes,62,Card,East,292.02,18276.37,1,9.6,0.313,Yes
CUST101286,Female,22,Postpaid,Two year,Yes,No,DSL,Yes,No,No,Yes,39,Card,East,542.5,21120.71,0,25.1,0.296,No
CUST101287,Male,22,Postpaid,Two year,Yes,No,DSL,Yes,No,Yes,No,72,Card,East,526.64,37581.3,1,27.7,0.097,No
CUST101288,Male,35,Prepaid,Month-to-month,Yes,Yes,Fiber,No,No,No,No,29,UPI,East,1079.41,31505.81,4,128.6,0.386,No
CUST101289,Female,70,Postpaid,Month-to-month,Yes,No,DSL,None,No,Yes,No,7,Card,West,670.13,4388.81,2,24.4,0.747,Yes
CUST101290,Male,43,Postpaid,One year,Yes,No,DSL,No,Yes,No,None,15,BankTransfer,North,507.28,7499.5,0,23.8,0.377,No
CUST101291,Female,58,Postpaid,Month-to-month,Yes,No,DSL,None,Yes,No,Yes,0,Card,North,701.92,0.0,2,39.6,0.747,Yes
CUST101292,Male,20,Postpaid,Month-to-month,Yes,Yes,None,No,None,Yes,No,63,Wallet,East,278.61,17333.27,1,1.0,0.238,Yes
CUST101293,Male,64,Postpaid,Month-to-month,Yes,Yes,DSL,No,No,No,Yes,41,Card,South,714.66,28961.69,1,26.9,0.455,Yes
CUST101294,Female,22,Prepaid,Month-to-month,Yes,No,Fiber,No,Yes,Yes,No,64,Card,North,1009.51,64771.32,2,119.2,0.175,Yes
CUST101295,Female,62,Postpaid,Two year,Yes,No,Fiber,Yes,None,Yes,No,44,BankTransfer,South,863.86,38140.21,2,125.8,0.121,No
CUST101296,Male,27,Postpaid,One year,Yes,No,Fiber,Yes,No,None,No,68,Wallet,East,951.28,64697.8,0,127.3,0.05,No
CUST101297,Female,72,Postpaid,Two year,No,Yes,DSL,No,No,None,No,17,Card,West,504.23,8644.98,1,23.4,0.29,No
CUST101298,Female,36,Prepaid,One year,Yes,No,DSL,Yes,Yes,No,Yes,24,BankTransfer,North,498.62,11626.66,1,13.3,0.368,Yes
CUST101299,Male,29,Postpaid,One year,Yes,Yes,None,Yes,No,None,Yes,58,BankTransfer,South,171.87,10072.85,3,17.8,0.214,No
CUST101300,Female,39,Prepaid,Month-to-month,Yes,Yes,DSL,Yes,Yes,Yes,Yes,60,UPI,North,666.36,40064.32,2,7.5,0.342,No
CUST101301,Male,18,Postpaid,Two year,Yes,No,None,Yes,No,No,No,69,UPI,West,150.0,10438.47,0,9.1,0.09,No
CUST101302,Female,28,Postpaid,Two year,Yes,No,None,Yes,No,None,Yes,64,UPI,North,194.15,12513.36,0,4.5,0.176,No
CUST101303,Female,55,Prepaid,One year,Yes,No,Fiber,Yes,No,None,No,24,Card,North,886.51,21475.09,2,122.6,0.285,No
CUST101304,Female,36,Postpaid,One year,No,No,DSL,None,Yes,No,No,49,Card,South,580.94,28442.86,1,33.1,0.201,No
CUST101305,Female,40,Prepaid,Month-to-month,Yes,Yes,Fiber,No,Yes,Yes,No,69,Card,North,1028.22,70959.77,2,117.6,0.157,No
CUST101306,Male,68,Postpaid,Month-to-month,Yes,No,Fiber,No,No,No,No,19,UPI,East,1065.02,19968.41,2,119.2,0.325,No
CUST101307,Male,25,Postpaid,Two year,Yes,Yes,Fiber,Yes,None,Yes,None,7,Card,North,981.09,7004.77,0,123.3,0.209,No
CUST101308,Male,42,Prepaid,Month-to-month,No,No,DSL,Yes,Yes,No,None,36,Card,South,624.58,22351.15,2,32.7,0.447,No
CUST101309,Female,29,Postpaid,Month-to-month,No,Yes,Fiber,None,No,Yes,No,34,Card,North,1072.16,36334.1,4,92.2,0.411,No
CUST101310,Female,48,Prepaid,Month-to-month,Yes,No,DSL,No,No,No,None,50,UPI,East,511.18,25477.2,1,29.3,0.388,No
CUST101311,Male,38,Postpaid,Month-to-month,Yes,No,None,No,No,Yes,No,14,BankTransfer,North,300.04,3986.1,3,13.0,0.658,No
CUST101312,Female,20,Postpaid,Month-to-month,No,No,DSL,No,None,No,Yes,32,BankTransfer,North,773.93,24744.46,3,22.8,0.515,No
CUST101313,Female,22,Prepaid,Month-to-month,No,Yes,None,No,No,None,No,42,Wallet,West,205.4,8791.64,2,9.6,0.571,Yes
CUST101314,Female,71,Postpaid,Month-to-month,Yes,No,DSL,No,Yes,No,No,42,Wallet,West,713.02,29724.48,1,40.2,0.491,Yes
CUST101315,Male,21,Postpaid,Month-to-month,No,No,Fiber,Yes,No,None,No,5,Card,South,1038.81,5190.73,2,120.9,0.574,No
CUST101316,Female,67,Postpaid,Month-to-month,Yes,Yes,Fiber,No,None,No,None,7,UPI,East,1129.27,8038.17,2,121.2,0.402,No
CUST101317,Female,75,Postpaid,Month-to-month,Yes,No,DSL,Yes,No,Yes,No,36,UPI,East,705.95,24918.17,1,16.4,0.571,Yes
CUST101318,Male,47,Postpaid,One year,Yes,No,None,No,No,No,No,27,Card,East,181.67,5275.95,1,4.1,0.441,No
CUST101319,Male,37,Postpaid,Month-to-month,Yes,No,DSL,Yes,Yes,Yes,No,12,Card,South,658.38,7808.16,1,35.0,0.5,Yes
CUST101320,Male,66,Prepaid,Month-to-month,Yes,No,Fiber,No,Yes,Yes,No,58,Wallet,East,1062.27,61424.67,2,115.6,0.122,No
CUST101321,Male,79,Prepaid,Month-to-month,Yes,No,DSL,No,None,No,No,30,UPI,West,632.05,18977.81,2,26.1,0.503,No
CUST101322,Female,25,Postpaid,Month-to-month,Yes,No,DSL,No,Yes,Yes,No,42,UPI,South,618.43,25839.08,1,35.2,0.403,No
CUST101323,Female,78,Prepaid,Two year,Yes,Yes,None,None,No,None,No,50,BankTransfer,South,150.0,7485.87,1,8.6,0.271,No
CUST101324,Female,77,Postpaid,Month-to-month,Yes,No,Fiber,Yes,Yes,No,No,52,BankTransfer,South,1109.41,57539.51,2,124.7,0.145,Yes
CUST101325,Male,26,Prepaid,Month-to-month,Yes,No,DSL,None,Yes,Yes,Yes,24,Wallet,West,591.85,14429.78,2,14.3,0.708,No
CUST101326,Female,21,Postpaid,One year,Yes,No,None,No,No,No,Yes,1,Wallet,South,201.76,738.53,2,9.2,0.475,No
CUST101327,Male,63,Postpaid,Month-to-month,Yes,No,DSL,None,Yes,Yes,No,39,Card,East,709.4,27811.2,1,14.0,0.518,No
CUST101328,Female,22,Postpaid,One year,Yes,No,Fiber,No,No,No,No,17,UPI,East,939.88,16017.87,0,117.3,0.212,No
CUST101329,Male,55,Prepaid,Two year,Yes,Yes,DSL,No,Yes,Yes,No,70,Card,South,449.29,31339.89,1,49.4,0.128,Yes
CUST101330,Male,22,Postpaid,One year,Yes,No,Fiber,No,No,None,No,65,Wallet,South,1081.13,70485.7,2,125.7,0.089,No
CUST101331,Female,61,Postpaid,Two year,Yes,Yes,Fiber,No,None,Yes,None,63,Card,South,929.39,58397.93,0,123.3,0.059,No
CUST101332,Male,32,Postpaid,Month-to-month,No,No,DSL,No,No,Yes,None,57,UPI,North,730.95,41727.87,1,21.6,0.358,Yes
CUST101333,Female,24,Postpaid,Month-to-month,Yes,No,Fiber,No,Yes,No,No,72,Wallet,West,1205.36,86681.9,2,135.4,0.103,No
CUST101334,Female,22,Postpaid,Month-to-month,Yes,No,Fiber,No,No,No,No,69,UPI,North,1091.96,75093.95,2,123.1,0.138,Yes
CUST101335,Female,29,Prepaid,Month-to-month,Yes,No,DSL,No,Yes,No,No,12,Card,West,586.9,7000.19,1,6.8,0.587,No
CUST101336,Female,52,Postpaid,Month-to-month,Yes,No,Fiber,Yes,Yes,No,No,44,Card,West,1086.35,47602.34,2,113.2,0.316,No
CUST101337,Male,22,Prepaid,Month-to-month,No,No,DSL,Yes,None,Yes,Yes,36,UPI,West,620.56,22635.28,1,32.7,0.504,Yes
CUST101338,Female,68,Prepaid,Month-to-month,Yes,No,DSL,No,Yes,No,No,2,UPI,North,633.36,1115.9,2,27.7,0.748,Yes
CUST101339,Male,56,Postpaid,Month-to-month,Yes,Yes,DSL,No,No,None,No,57,BankTransfer,North,715.85,40777.41,2,40.8,0.328,No
CUST101340,Female,36,Postpaid,One year,Yes,No,Fiber,No,Yes,Yes,No,7,Card,East,1041.58,7161.16,2,108.7,0.355,No
CUST101341,Male,80,Postpaid,Month-to-month,Yes,Yes,Fiber,No,No,No,No,67,BankTransfer,North,979.76,65396.85,4,121.7,0.307,Yes
CUST101342,Male,59,Postpaid,Month-to-month,Yes,No,DSL,Yes,No,Yes,Yes,50,UPI,West,739.5,37111.89,1,23.7,0.361,Yes
CUST101343,Female,60,Postpaid,Month-to-month,Yes,No,Fiber,Yes,No,None,Yes,17,Wallet,East,1093.68,18573.64,4,121.6,0.435,Yes
CUST101344,Male,28,Prepaid,One year,Yes,No,Fiber,Yes,No,Yes,None,2,BankTransfer,West,921.32,2311.29,2,114.5,0.417,No
CUST101345,Female,62,Postpaid,Month-to-month,Yes,No,Fiber,Yes,Yes,Yes,No,72,Wallet,West,1116.71,80612.61,6,120.6,0.245,No
CUST101346,Female,53,Postpaid,One year,Yes,No,DSL,No,Yes,No,Yes,59,Card,West,547.48,32315.33,1,45.1,0.214,No
CUST101347,Female,80,Postpaid,Month-to-month,Yes,No,DSL,No,No,No,No,32,Wallet,North,629.81,20227.32,2,14.2,0.552,No
CUST101348,Female,48,Postpaid,Month-to-month,No,No,DSL,None,None,Yes,Yes,58,Wallet,West,732.95,42493.09,2,50.6,0.226,No
CUST101349,Female,60,Postpaid,Two year,Yes,Yes,None,Yes,No,No,No,56,UPI,North,153.35,8382.14,3,39.8,0.259,No
CUST101350,Male,39,Postpaid,Month-to-month,Yes,Yes,None,No,No,Yes,No,44,Wallet,East,358.38,15481.33,2,1.0,0.487,Yes
CUST101351,Male,20,Postpaid,Month-to-month,Yes,No,DSL,No,No,None,None,37,BankTransfer,East,645.69,23679.43,1,44.0,0.365,No
CUST101352,Male,26,Postpaid,Month-to-month,Yes,No,None,Yes,No,None,Yes,3,Wallet,North,294.57,1151.19,2,14.0,0.819,Yes
CUST101353,Female,72,Postpaid,Month-to-month,No,No,Fiber,No,No,No,No,21,BankTransfer,South,1099.37,23138.19,4,127.7,0.486,No
CUST101354,Male,64,Prepaid,Month-to-month,Yes,Yes,DSL,None,Yes,No,No,22,Wallet,East,650.29,14413.82,1,22.4,0.529,No
